Marca,Modelo,Precio,Provincia,Año,Kilometraje,Transmisión,Dirección,Motor,Tracción,Color,Combustible,Enlace
HYUNDAI,IONIQ HYBRID,10990.0,PICHINCHA,2017,140000,AUTOMATICA,ASISTIDA,1600,4x2,BLANCO,HIBRIDO,
HYUNDAI,CRETA,23900.0,TUNGURAHUA,2024,15900,MANUAL,ELECTRONICA,1500,4x2,BLANCO,GASOLINA,
HYUNDAI,TUCSON NX4E,22400.0,GUAYAS,2022,83498,MANUAL,HIDRAULICA,2000,4x2,AMARILLO,GASOLINA,
HYUNDAI,TUCSON NX4E,27460.0,PICHINCHA,2022,33587,AUTOMATICA,ELECTRONICA,2000,4x2,BLANCO,GASOLINA,
HYUNDAI,TUCSON NX4E GL,28900.0,LOJA,2024,20000,AUTOMATICA,HIDRAULICA,1967,4x2,PLOMO,GASOLINA,
HYUNDAI,TUCSON NX4E GL,28500.0,PICHINCHA,2023,37000,MANUAL,HIDRAULICA,2000,4x2,ROJO,GASOLINA,
FORD,EXPLORER 5P,8900.0,PICHINCHA,2010,231000,AUTOMATICA,HIDRAULICA,4000,4x2,AZUL,GASOLINA,
FORD,EXPLORER,9900.0,PICHINCHA,2007,311000,AUTOMATICA,ASISTIDA,4000,4x2,PLOMO,GASOLINA,
FORD,EXPLORER,8990.0,PICHINCHA,2002,432000,AUTOMATICA,MECANICA,4000,4x4,PLOMO,GASOLINA,
FORD,EXPLORER,7900.0,PICHINCHA,2001,304000,MANUAL,HIDRAULICA,4000,4x4,ROJO,GASOLINA,
KIA,SELTOS,22900.0,PICHINCHA,2021,42367,AUTOMATICA,HIDRAULICA,1600,4x2,NEGRO,GASOLINA,
KIA,SELTOS,22900.0,PICHINCHA,2022,56401,AUTOMATICA,HIDRAULICA,1600,4x2,PLOMO,GASOLINA,
KIA,SELTOS LX,22800.0,PICHINCHA,2022,70220,MANUAL,ELECTRONICA,1600,4x2,PLOMO,GASOLINA,
KIA,SELTOS,23990.0,PICHINCHA,2024,25000,MANUAL,ASISTIDA,1500,4x2,BLANCO,GASOLINA,
KIA,SELTOS LX,24570.0,PICHINCHA,2024,26012,AUTOMATICA,ELECTRONICA,2400,4x2,BLANCO,GASOLINA,
KIA,SELTOS,24570.0,PICHINCHA,2024,26011,AUTOMATICA,ELECTRONICA,1600,4x2,BLANCO,GASOLINA,
KIA,NEW SPORTAGE GT LINE,19900.0,PICHINCHA,2017,132000,AUTOMATICA,ELECTRONICA,2000,4x2,AZUL,GASOLINA,
KIA,SPORTAGE GT LINE,20900.0,COTOPAXI,2019,65000,MANUAL,ELECTRONICA,2000,4x2,BLANCO,GASOLINA,
KIA,SPORTAGE GT LINE AT,21000.0,TUNGURAHUA,2017,179000,TIPTRONIC,ELECTRONICA,2000,4x2,BLANCO,GASOLINA,
HYUNDAI,H100,6900.0,PICHINCHA,2003,110035,MANUAL,HIDRAULICA,2400,4x2,ROJO,GASOLINA,
HYUNDAI,TERRACAN,4490.0,GUAYAS,2005,350409,MANUAL,HIDRAULICA,2500,4x4,PLOMO,GASOLINA,
HYUNDAI,ATOS,6990.0,PICHINCHA,2006,280940,MANUAL,ASISTIDA,1100,4x2,BLANCO,GASOLINA,
KIA,STONIC,17970.0,PICHINCHA,2024,29295,MANUAL,ELECTRONICA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC,17900.0,PICHINCHA,2024,20000,MANUAL,ELECTRONICA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,26046,MANUAL,ASISTIDA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,26613,MANUAL,ELECTRONICA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC,17970.0,PICHINCHA,2024,25193,MANUAL,ELECTRONICA,1000,4x2,PLOMO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,27321,MANUAL,ASISTIDA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC,17970.0,PICHINCHA,2024,28781,MANUAL,ELECTRONICA,1000,4x2,PLOMO,GASOLINA,
KIA,STONIC,17970.0,PICHINCHA,2024,25247,MANUAL,ELECTRONICA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,29045,MANUAL,ASISTIDA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,28788,MANUAL,ELECTRONICA,1000,4x2,PLOMO,HIBRIDO,
KIA,STONIC LX,17970.0,PICHINCHA,2024,27752,MANUAL,ELECTRONICA,1000,4x2,ROJO,HIBRIDO,
KIA,STONIC LX,17970.0,PICHINCHA,2024,24320,MANUAL,ASISTIDA,1000,4x2,BLANCO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,24540,MANUAL,ASISTIDA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,25600,MANUAL,ELECTRONICA,1000,4x2,ROJO,HIBRIDO,
KIA,STONIC,17970.0,PICHINCHA,2024,27508,MANUAL,ELECTRONICA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC LX,17970.0,PICHINCHA,2024,25711,MANUAL,ASISTIDA,1000,4x2,PLOMO,GASOLINA,
KIA,STONIC,17970.0,PICHINCHA,2024,26634,MANUAL,ASISTIDA,1000,4x2,ROJO,GASOLINA,
KIA,STONIC,17970.0,PICHINCHA,2024,26116,MANUAL,ELECTRONICA,1000,4x2,PLOMO,GASOLINA,
KIA,STONIC LX,17500.0,PICHINCHA,2023,16000,MANUAL,ASISTIDA,1000,4x2,PLOMO,GASOLINA,
KIA,STONIC,17990.0,PICHINCHA,2023,24000,MANUAL,ELECTRONICA,3649,4x4,BLANCO,GASOLINA,
HYUNDAI,TERRACAN,8200.0,PICHINCHA,2005,141000,MANUAL,HIDRAULICA,3500,4x4,PLOMO,GASOLINA,
GREAT WALL,CC7150,7900.0,IMBABURA,2012,157913,MANUAL,HIDRAULICA,1500,4x2,ROJO,GASOLINA,
GREAT WALL,VOLEEX C30 CONFORT,9990.0,PICHINCHA,2019,179674,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
GREAT WALL,VOLEEX C30,8500.0,TUNGURAHUA,2018,157055,MANUAL,HIDRAULICA,1500,4x2,ROJO,GASOLINA,
GREAT WALL,VOLEEX C30,7900.0,PICHINCHA,2012,160000,MANUAL,HIDRAULICA,1500,4x2,ROJO,GASOLINA,
GREAT WALL,HOVER H5 FULL,9900.0,IMBABURA,2016,169324,MANUAL,HIDRAULICA,2000,4x2,BLANCO,GASOLINA,
GREAT WALL,HOVER H5 ELITE,9900.0,TUNGURAHUA,2015,246000,MANUAL,ELECTRONICA,2400,4x2,PLOMO,GASOLINA,
GREAT WALL,HOVER H5 ELITE,9900.0,PICHINCHA,2013,212000,MANUAL,ELECTRONICA,2400,4x2,PLOMO,GASOLINA,
GREAT WALL,HOVER H5 ELITE,8999.0,PICHINCHA,2012,304000,MANUAL,MECANICA,2378,4x2,PLOMO,GASOLINA,
GREAT WALL,M4,8890.0,PICHINCHA,2015,195000,MANUAL,ASISTIDA,1400,4x2,PLOMO,GASOLINA,
GREAT WALL,H5,9900.0,TUNGURAHUA,2016,180000,MULTITRONIC,HIDRAULICA,1400,AWD,CELESTE,HIBRIDO,
KIA,CERATO,16900.0,PICHINCHA,2017,105000,AUTOMATICA,ASISTIDA,2000,4x2,BLANCO,GASOLINA,
KIA,CERATO,16300.0,PICHINCHA,2021,60500,MANUAL,ELECTRONICA,1600,4x2,NEGRO,GASOLINA,
KIA,CERATO,16900.0,AZUAY,2020,57000,SPEEDTRONIC,ELECTRONICA,2500,4x4,ROSADO,ELECTRICO,
KIA,PICANTO R,15400.0,NAPO,2020,31700,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
KIA,PICANTO EX,13900.0,PICHINCHA,2020,38000,7G-TRONIC,ASISTIDA,1200,AWD,PLOMO,ELECTRICO,
KIA,PICANTO,12500.0,PICHINCHA,2020,59000,MANUAL,ASISTIDA,1000,4x2,PLOMO,GASOLINA,
KIA,PICANTO GT LIMITED,13900.0,PICHINCHA,2020,49506,MANUAL,HIDRAULICA,1200,4x2,NEGRO,GASOLINA,
KIA,PICANTO EX,13000.0,PICHINCHA,2020,56000,MANUAL,ELECTRONICA,1200,4x2,BLANCO,GASOLINA,
KIA,CERATO KOUP,14900.0,PICHINCHA,2017,104000,TIPTRONIC,ELECTRONICA,1800,4x2,BLANCO,GASOLINA,
KIA,CERATO LX,12500.0,BOLIVAR,2014,217000,SECUENCIAL,MECANICA,3000,4x4,VERDE,DIESEL,
KIA,CERATO LX,12500.0,MORONA SANTIAGO,2014,217000,7G-TRONIC,ELECTRONICA,1332,4x4,AMARILLO,DIESEL,
KIA,SPORTAGE ACTIVE,16400.0,PICHINCHA,2017,73000,AUTOMATICA,HIDRAULICA,2000,4x2,BLANCO,GASOLINA,
KIA,SPORTAGE ACTIVE,16400.0,PICHINCHA,2017,73000,AUTOMATICA,HIDRAULICA,2000,4x2,BLANCO,GASOLINA,
KIA,SPORTAGE ACTIVE,15900.0,PICHINCHA,2017,75000,AUTOMATICA,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE,13700.0,PICHINCHA,2017,100000,AUTOMATICA,HIDRAULICA,2000,4x2,BLANCO,GASOLINA,
KIA,SPORTAGE ACTIVE,14900.0,CHIMBORAZO,2016,105000,AUTOMATICA,ASISTIDA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE ACTIVE,14900.0,IMBABURA,2015,129000,AUTOMATICA,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE ACTIVE,14900.0,IMBABURA,2015,129000,AUTOMATICA,ASISTIDA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE ACTIVE,13900.0,PICHINCHA,2015,156234,AUTOMATICA,HIDRAULICA,4395,4x2,VERDE,GASOLINA,
KIA,SPORTAGE ACTIVE,14900.0,PICHINCHA,2015,86000,TIPTRONIC,HIDRAULICA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE ACTIVE,14900.0,COTOPAXI,2014,131500,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE ACTIVE,13900.0,PICHINCHA,2013,115715,TIPTRONIC,HIDRAULICA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE ACTIVE,12990.0,MANABI,2012,180000,CVT,HIDRAULICA,2400,AWD,CELESTE,GASOLINA,
KIA,SPORTAGE GT LINE AT,23500.0,PICHINCHA,2019,145000,AUTOMATICA,HIDRAULICA,2000,4x2,NEGRO,GASOLINA,
KIA,NIRO HIBRIDO,22500.0,LOS RIOS,2022,53693,AUTOMATICA,HIDRAULICA,1600,4x2,PLOMO,HIBRIDO,
KIA,SPORTAGE,18900.0,IMBABURA,2018,126448,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE R,19960.0,MANABI,2018,109696,MANUAL,ASISTIDA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE,17900.0,NAPO,2018,60000,4G MATIC,ASISTIDA,1500,AWD,CAFE,HIBRIDO,
KIA,SPORTAGE,15400.0,GUAYAS,2018,60000,MANUAL,ELECTRONICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE R,17400.0,GUAYAS,2015,160000,7G-TRONIC,MECANICA,3900,AWD,AMARILLO,HIBRIDO,
KIA,SPORTAGE R,21000.0,PICHINCHA,2020,60000,MANUAL,ELECTRONICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE R,21900.0,PICHINCHA,2019,38000,MANUAL,HIDRAULICA,2000,4x2,BLANCO,GASOLINA,
KIA,SPORTAGE R,20600.0,PICHINCHA,2019,64000,MANUAL,ASISTIDA,2000,4x2,BLANCO,GASOLINA,
KIA,SORENTO,26500.0,PICHINCHA,2017,37000,AUTOMATICA,HIDRAULICA,3300,4x4,PLOMO,GASOLINA,
KIA,SORENTO,25000.0,PICHINCHA,2017,66500,TIPTRONIC,ELECTRONICA,3400,4x2,BLANCO,GASOLINA,
KIA,SORENTO,27970.0,PICHINCHA,2017,96492,AUTOMATICA,ELECTRONICA,3300,4x2,BLANCO,GASOLINA,
KIA,SORENTO,28990.0,PICHINCHA,2019,68000,AUTOMATICA,HIDRAULICA,3500,AWD,PLOMO,GASOLINA,
KIA,NEW SPORTAGE GT LINE,28900.0,PICHINCHA,2024,23800,MANUAL,ASISTIDA,2000,4x2,VERDE,GASOLINA,
KIA,SPORTAGE GT LINE,28900.0,IMBABURA,2024,45788,AUTOMATICA,HIDRAULICA,2000,4x2,ROSADO,GASOLINA,
KIA,NEW SPORTAGE GT LINE,28900.0,IMBABURA,2024,45788,SPEEDTRONIC,ELECTRONICA,2000,4x2,PLOMO,GASOLINA,
KIA,NEW SPORTAGE GT LINE,29900.0,PICHINCHA,2023,42000,AUTOMATICA,ELECTRONICA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE GT LINE AT,29460.0,PICHINCHA,2023,29106,AUTOMATICA,ELECTRONICA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE ACTIVE,11900.0,PICHINCHA,2013,176000,AUTOMATICA,HIDRAULICA,2000,4x2,NEGRO,GASOLINA,
KIA,CERATO,11900.0,TUNGURAHUA,2011,128000,MANUAL,ELECTRONICA,1600,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE,11500.0,PICHINCHA,2012,120000,AUTOMATICA,HIDRAULICA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE ACTIVE,11500.0,PICHINCHA,2012,120000,AUTOMATICA,HIDRAULICA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE,11900.0,PICHINCHA,2011,210228,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
KIA,NEW SPORTAGE GT LINE,31970.0,PICHINCHA,2024,28050,TIPTRONIC,ELECTRONICA,2000,4x2,AZUL,GASOLINA,
KIA,NEW SPORTAGE GT LINE,31970.0,PICHINCHA,2024,27189,AUTOMATICA,ELECTRONICA,2000,4x2,ROJO,GASOLINA,
KIA,NEW SPORTAGE GT LINE,31970.0,PICHINCHA,2024,28009,AUTOMATICA,ELECTRONICA,2000,4x2,AZUL,GASOLINA,
KIA,SPORTAGE GT LINE AT,31970.0,PICHINCHA,2024,27043,AUTOMATICA,ELECTRONICA,2000,4x4,AZUL,GASOLINA,
JEEP,GRAND CHEROKEE LIMITED,40800.0,PICHINCHA,2018,80000,AUTOMATICA,HIDRAULICA,3600,4x2,PLOMO,GASOLINA,
JEEP,GRAND CHEROKEE LAREDO,40000.0,PICHINCHA,2016,107000,AUTOMATICA,ASISTIDA,3600,4x4,PLOMO,GASOLINA,
JEEP,GLADIATOR RUBICON,46500.0,MANABI,2022,20000,AUTOMATICA,ELECTRONICA,1900,4x4,NARANJA,GASOLINA,
JEEP,GRAND CHEROKEE LIMITED 75TH ANNIVERSARY,43800.0,EL ORO,2016,81000,AUTOMATICA,MECANICA,1800,4x2,VERDE,DIESEL,
JEEP,WRANGLER UNLIMITED SAHARA,43500.0,NAPO,2012,135000,7G-TRONIC,HIDRAULICA,4500,4x2,PLOMO,DIESEL,
KIA,PICANTO LX,11900.0,PICHINCHA,2022,142000,MANUAL,ASISTIDA,1000,4x2,BLANCO,GASOLINA,
KIA,PICANTO LX,11900.0,MANABI,2022,67000,7G-TRONIC,MECANICA,5200,4x4,BLANCO,DIESEL,
KIA,PICANTO,10900.0,COTOPAXI,2021,60000,DSG,MECANICA,1300,4x2,VINO,DIESEL,
KIA,PICANTO,10900.0,PICHINCHA,2021,60000,MANUAL,HIDRAULICA,1000,4x2,ROJO,GASOLINA,
KIA,PICANTO LX,11900.0,PICHINCHA,2021,82172,MANUAL,ASISTIDA,1000,4x2,PLOMO,GASOLINA,
KIA,PICANTO EX,11990.0,PICHINCHA,2020,116950,MANUAL,ELECTRONICA,1000,4x2,BLANCO,GASOLINA,
KIA,PICANTO EX,12200.0,PICHINCHA,2020,79152,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
KIA,PICANTO R,12200.0,PICHINCHA,2020,79152,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
KIA,PICANTO PRO,12200.0,PICHINCHA,2020,79152,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
KIA,PICANTO LX,12200.0,PICHINCHA,2020,79152,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
KIA,PICANTO,10400.0,PICHINCHA,2019,84000,MANUAL,MECANICA,1200,4x2,ROJO,GASOLINA,
KIA,PICANTO,11900.0,IMBABURA,2019,85400,MANUAL,ASISTIDA,1200,4x2,ROJO,GASOLINA,
KIA,PICANTO,11400.0,PICHINCHA,2019,92000,MANUAL,ASISTIDA,1200,4x2,PLOMO,GASOLINA,
KIA,PICANTO R,11900.0,PICHINCHA,2019,85400,MANUAL,ELECTRONICA,1200,4x2,ROJO,GASOLINA,
KIA,PICANTO EX,11900.0,IMBABURA,2019,85400,MANUAL,ELECTRONICA,1200,4x2,ROJO,GASOLINA,
KIA,PICANTO R,10500.0,PICHINCHA,2017,141055,MANUAL,HIDRAULICA,1200,4x2,ROJO,GASOLINA,
KIA,CERATO,12400.0,PICHINCHA,2015,97200,MANUAL,MECANICA,1600,4x2,BLANCO,GASOLINA,
KIA,CERATO,11900.0,PICHINCHA,2015,143000,AUTOMATICA,MECANICA,1600,4x2,BLANCO,GASOLINA,
KIA,CERATO FORTE,10500.0,PICHINCHA,2015,164700,AUTOMATICA,HIDRAULICA,1600,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE ACTIVE,11990.0,CHIMBORAZO,2015,180000,AUTOMATICA,ELECTRONICA,2000,4x2,BLANCO,GASOLINA,
KIA,SPORTAGE ACTIVE,11990.0,BOLIVAR,2013,280000,STEPTRONIC,MECANICA,5500,4x4,CREMA,HIBRIDO,
JEEP,CHEROKEE LIMITED,45000.0,PICHINCHA,2019,26284,9G-TRONIC,ELECTRONICA,3600,4x4,BLANCO,GASOLINA,
JEEP,WRANGLER UNLIMITED SPORT,46000.0,GUAYAS,2022,30000,AUTOMATICA,HIDRAULICA,3600,4x4,PLOMO,GASOLINA,
JEEP,WRANGLER SPORT,47500.0,IMBABURA,2022,15000,AUTOMATICA,HIDRAULICA,3600,4x4,PLOMO,GASOLINA,
KIA,SPORTAGE,22890.0,PICHINCHA,2021,23000,MANUAL,ELECTRONICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE,23900.0,PICHINCHA,2019,92000,AUTOMATICA,ELECTRONICA,2400,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE,24900.0,PICHINCHA,2019,23000,TIPTRONIC,ELECTRONICA,2000,4x2,AZUL,GASOLINA,
KIA,K5,27900.0,PICHINCHA,2023,11658,TIPTRONIC,ELECTRONICA,2000,4x2,PLOMO,HIBRIDO,
KIA,K5,27800.0,PICHINCHA,2023,27000,AUTOMATICA,MECANICA,2000,4x4,ROJO,GASOLINA,
KIA,SPORTAGE,26900.0,PICHINCHA,2023,76000,9G-TRONIC,HIDRAULICA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE,26900.0,PICHINCHA,2020,64000,AUTOMATICA,HIDRAULICA,2000,4x2,AZUL,GASOLINA,
KIA,SPORTAGE,29900.0,PICHINCHA,2024,19000,MANUAL,ASISTIDA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE,28900.0,PICHINCHA,2024,29097,MANUAL,HIDRAULICA,1900,4x2,ROJO,GASOLINA,
KIA,SPORTAGE GL,28900.0,IMBABURA,2024,45788,SPEEDTRONIC,HIDRAULICA,2000,4x2,MORADO,GASOLINA,
KIA,SPORTAGE,28500.0,NAPO,2024,21000,MANUAL,ASISTIDA,5800,4x2,VERDE,GASOLINA,
KIA,SPORTAGE GT,29900.0,PICHINCHA,2023,42000,AUTOMATICA,ELECTRONICA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE,30900.0,PICHINCHA,2023,37000,AUTOMATICA,ASISTIDA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE GT,30970.0,PICHINCHA,2023,29075,TIPTRONIC,ELECTRONICA,1997,4x2,ROJO,GASOLINA,
KIA,SPORTAGE GT LINE AT,31970.0,PICHINCHA,2024,25585,TIPTRONIC,ELECTRONICA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE GT LINE AT,31970.0,PICHINCHA,2024,27176,TIPTRONIC,ELECTRONICA,2000,4x2,ROJO,GASOLINA,
HONDA,CRV,8900.0,PICHINCHA,2005,350000,AUTOMATICA,ASISTIDA,2400,4x2,NEGRO,GASOLINA,
HONDA,CRV,9900.0,PICHINCHA,2004,280000,AUTOMATICA,HIDRAULICA,2400,4x2,CAFE,GASOLINA,
HONDA,CRV,8900.0,CANAR,2002,414000,ECVT,HIDRAULICA,1967,4x2,CAFE,DIESEL,
HONDA,CRV,9400.0,PICHINCHA,2002,336000,MANUAL,ELECTRONICA,2400,AWD,BLANCO,GASOLINA,
HONDA,CRV,7900.0,IMBABURA,2002,331000,STEPTRONIC,ELECTRONICA,2400,4x4,PLOMO,GASOLINA,
HONDA,ACCORD,7900.0,PICHINCHA,2006,300000,AUTOMATICA,HIDRAULICA,1800,4x2,AMARILLO,GASOLINA,
HONDA,CIVIC,8900.0,MANABI,2008,172000,CVT,HIDRAULICA,5800,4x2,VERDE,DIESEL,
HONDA,PILOT,9300.0,PICHINCHA,2003,296000,AUTOMATICA,HIDRAULICA,3500,4x4,BLANCO,GASOLINA,
LEXUS,RX 350,17500.0,PICHINCHA,2008,95000,AUTOMATICA,ASISTIDA,3000,4x2,PLOMO,GASOLINA,
LEXUS,RX 450 HIBRIDO,19990.0,PICHINCHA,2010,96194,AUTOMATICA,ELECTRONICA,3500,AWD,PLOMO,GASOLINA,
LEXUS,RX 450 HIBRIDO,19800.0,ESMERALDAS,2010,139000,4G MATIC,ASISTIDA,3500,AWD,PLOMO,GASOLINA,
LEXUS,RX 300,20500.0,PICHINCHA,2008,153000,AUTOMATICA,MECANICA,3000,4x4,PLOMO,GASOLINA,
LEXUS,RX 450 HIBRIDO,20500.0,PICHINCHA,2010,128000,AUTOMATICA,HIDRAULICA,3500,4x4,ROJO,GASOLINA,
LAND ROVER,LAND ROVER,16500.0,PICHINCHA,2004,245000,AUTOMATICA,ASISTIDA,1499,AWD,CELESTE,GASOLINA,
LEXUS,RX 450 HIBRIDO,24500.0,PICHINCHA,2011,95000,AUTOMATICA,ELECTRONICA,3500,4x4,PLOMO,HIBRIDO,
KIA,SPORTAGE GT LINE AT,30900.0,PICHINCHA,2023,37000,AUTOMATICA,ASISTIDA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE GT LINE AT,30970.0,PICHINCHA,2023,27989,TIPTRONIC,ELECTRONICA,1495,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE GT LINE AT,30970.0,PICHINCHA,2023,26341,TIPTRONIC,ELECTRONICA,4000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE GT LINE,31900.0,PICHINCHA,2023,13000,MANUAL,ELECTRONICA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE GT LINE AT,30970.0,PICHINCHA,2023,27993,AUTOMATICA,ELECTRONICA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE GT LINE AT,30970.0,PICHINCHA,2023,28137,TIPTRONIC,ASISTIDA,2000,4x2,ROJO,GASOLINA,
KIA,SPORTAGE GT LINE AT,30970.0,PICHINCHA,2023,29818,AUTOMATICA,ELECTRONICA,2000,4x2,AZUL,GASOLINA,
KIA,SPORTAGE GT LINE AT,35970.0,PICHINCHA,2023,17747,TIPTRONIC,ELECTRONICA,2000,4x2,NEGRO,GASOLINA,
KIA,SPORTAGE GT LINE,39900.0,PICHINCHA,2024,18000,AUTOMATICA,HIDRAULICA,2000,4x4,BLANCO,GASOLINA,
KIA,SORENTO,47470.0,PICHINCHA,2023,17600,TIPTRONIC,ELECTRONICA,3500,4x4,AZUL,GASOLINA,
KIA,NEW SPORTAGE GT LINE,41700.0,PICHINCHA,2024,12882,AUTOMATICA,ELECTRONICA,2000,4x4,PLOMO,GASOLINA,
HYUNDAI,I10,8900.0,PICHINCHA,2011,158000,MANUAL,MECANICA,1100,4x2,PLOMO,GASOLINA,
HYUNDAI,TUCSON,9900.0,PICHINCHA,2010,250000,MANUAL,ASISTIDA,2000,4x2,CREMA,GASOLINA,
HYUNDAI,SANTA FE,6000.0,GUAYAS,2007,295821,AUTOMATICA,HIDRAULICA,2400,4x2,NEGRO,DIESEL,
HYUNDAI,SANTA FE 4X2,8400.0,PICHINCHA,2005,171000,TIPTRONIC,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
HYUNDAI,SANTA FE,8400.0,PICHINCHA,2005,171000,TIPTRONIC,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
HYUNDAI,SANTA FE,7990.0,PICHINCHA,2005,210000,AUTOMATICA,ELECTRONICA,2400,4x2,PLOMO,GASOLINA,
HYUNDAI,H100,8900.0,GALAPAGOS,2003,242000,ECVT,HIDRAULICA,3956,AWD,CELESTE,DIESEL,
HYUNDAI,H100,7600.0,PICHINCHA,2002,198000,DSG,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
JEEP,CHEROKEE LIMITED,9990.0,PICHINCHA,2007,203000,AUTOMATICA,HIDRAULICA,3700,4x2,PLOMO,GASOLINA,
JEEP,CHEROKEE LIMITED,6000.0,GUAYAS,2002,233186,AUTOMATICA,ELECTRONICA,4700,AWD,AZUL,GASOLINA,
LAND ROVER,RANGE ROVER VOGUE,26400.0,GUAYAS,2003,171900,TIPTRONIC,ELECTRONICA,4400,4x4,PLOMO,GASOLINA,
LAND ROVER,RANGE ROVER EVOQUE S14,29777.0,PICHINCHA,2012,135000,AUTOMATICA,HIDRAULICA,2000,4x4,BLANCO,GASOLINA,
LAND ROVER,RANGE ROVER EVOQUE,29777.0,PICHINCHA,2012,134000,AUTOMATICA,HIDRAULICA,2000,4x4,BLANCO,GASOLINA,
LAND ROVER,RANGE ROVER SPORT,29800.0,TUNGURAHUA,2010,164000,STEPTRONIC,ELECTRONICA,1400,AWD,CELESTE,GASOLINA,
LAND ROVER,RANGE ROVER SPORT,29900.0,AZUAY,2007,140000,AUTOMATICA,HIDRAULICA,4400,4x4,BLANCO,GASOLINA,
LAND ROVER,RANGE ROVER EVOQUE,31800.0,PICHINCHA,2014,80000,AUTOMATICA,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
KIA,SORENTO,47800.0,PICHINCHA,2022,43170,AUTOMATICA,ELECTRONICA,3500,4x4,AZUL,GASOLINA,
KIA,OPTIMA,9900.0,PICHINCHA,2013,99000,AUTOMATICA,MECANICA,2000,4x2,PLOMO,GASOLINA,
KIA,SPORTAGE ACTIVE,6400.0,GUAYAS,2007,210000,AUTOMATICA,HIDRAULICA,2700,4x4,BLANCO,GASOLINA,
KIA,SORENTO GLS,6900.0,PICHINCHA,2003,211149,AUTOMATICA,HIDRAULICA,3500,4x2,AZUL,GASOLINA,
KIA,SORENTO,6900.0,PICHINCHA,2003,211149,AUTOMATICA,HIDRAULICA,3500,4x2,AZUL,GASOLINA,
KIA,OPIRUS,8800.0,PICHINCHA,2008,130000,MULTITRONIC,MECANICA,2694,4x4,ROSADO,ELECTRICO,
LAND ROVER,RANGE ROVER EVOQUE,40500.0,CHIMBORAZO,2014,71000,AUTOMATICA,ASISTIDA,3300,4x4,ROSADO,DIESEL,
